dataset,model,adapter,label_budget,mean_iou_mean,mean_iou_std,mean_iou_min,mean_iou_max,foreground_iou_mean,foreground_iou_std,foreground_iou_min,foreground_iou_max,pixel_accuracy_mean,pixel_accuracy_std,pixel_accuracy_min,pixel_accuracy_max,train_seconds_mean,train_seconds_std,train_seconds_min,train_seconds_max,wall_seconds_mean,wall_seconds_std,wall_seconds_min,wall_seconds_max,peak_accelerator_memory_gb_mean,peak_accelerator_memory_gb_std,peak_accelerator_memory_gb_min,peak_accelerator_memory_gb_max,total_trainable_params_mean,total_trainable_params_std,total_trainable_params_min,total_trainable_params_max,num_train_examples_mean,num_train_examples_std,num_train_examples_min,num_train_examples_max,size,cost
ftw_africa,terramind_v1_base,linear_probe,0.05,0.4277603985818607,0.0505558811620231,0.369447611377815,0.459285601260269,0.2631097719055577,0.022528755950470755,0.237405791221512,0.27942930855895504,0.8045332976940771,0.07371927059359178,0.7194140156062421,0.8478424182172861,9.75374040133344,0.23229768706790335,9.512291852000999,9.975653429999511,51.293798780333724,2.6285370999726148,49.52095374400051,54.31375654400108,0.574881076812744,0.18832890963435572,0.357417583465576,0.683612823486328,2307.0,0.0,2307,2307,40.0,0.0,40,40,3,5.607240784870534
ftw_africa,terramind_v1_large,lora,0.05,0.4183982783748137,0.04072532411641123,0.371719935685832,0.446677213604779,0.26380057692592035,0.02243098752850932,0.238063796584663,0.2791914271564,0.7852582439225687,0.0544725529505003,0.7228452318427371,0.8232264780912361,13.618975142334117,0.19383708400533478,13.472534352000366,13.83878727100091,63.62059212133378,0.8485047666729395,62.64285498100071,64.16407664500002,2.342073440551758,0.0,2.342073440551758,2.342073440551758,2644739.0,0.0,2644739,2644739,40.0,0.0,40,40,3,31.89663996839533
ftw_africa,prithvi_eo_v2_300m,linear_probe,0.1,0.48785073531704537,0.01760054412847319,0.474924594982263,0.5078956067512961,0.3201506735092477,0.012719516062643422,0.309993281564926,0.33441667760375404,0.8595241221488591,0.01970318299327677,0.8458771008403361,0.882112610669267,24.832670432666685,2.7958046615667977,22.999787739,28.050617695000028,80.43534846766666,12.785188223504283,73.05096743600006,95.19841182599998,1.359823067982991,0.0005726282882279796,1.359161853790283,1.360153675079345,12291.0,0.0,12291,12291,80.0,0.0,80,80,3,33.76803809395932
ftw_africa,terramind_v1_base,linear_probe,0.25,0.44868801871837705,0.01657997226558468,0.438727442771261,0.46782760312321503,0.271874759421958,0.019594679286972085,0.250563964474461,0.28911339093291,0.8356485953756497,0.020797205197567087,0.8130154796293511,0.853917152798619,48.53793982166659,0.48078622981633196,48.10311353799989,49.05426762700017,83.65262067066669,0.3716927152770643,83.22763056299982,83.91701014499995,0.683612823486328,0.0,0.683612823486328,0.683612823486328,2307.0,0.0,2307,2307,199.0,0.0,199,199,3,33.181158087698975
ftw_africa,prithvi_eo_v2_300m,linear_probe,0.25,0.5205572194932954,0.00025858895231537356,0.5202958075103861,0.5208128897902661,0.3461651595126877,0.0005213389831310647,0.345605516954187,0.34663706017752705,0.8933147477741095,0.0008970775299633765,0.8922965279861941,0.8939886892256901,58.07773963433336,0.3852289273080882,57.84687407500007,58.52245518999996,107.38238969600002,1.6884170725610421,105.719772519,109.09547507200011,1.360153675079345,0.0,1.360153675079345,1.360153675079345,12291.0,0.0,12291,12291,199.0,0.0,199,199,3,78.99465100393986
ftw_africa,prithvi_eo_v2_300m,linear_probe,1.0,0.5266878818521247,0.006280375871782518,0.520650587591128,0.533185958475438,0.35028639568855935,0.008109119253461724,0.342808178679591,0.358905567496111,0.9005975827831131,0.0028071874320788016,0.8975690276110441,0.9031124559198681,204.632766189,2.4542584537926073,203.11883160699995,207.46443493300012,252.65224065666658,3.0156871102046012,250.48954205299992,256.0971507909999,1.360153675079345,0.0,1.360153675079345,1.360153675079345,12291.0,0.0,12291,12291,796.0,0.0,796,796,3,278.3320089736207
